,label,text
3023,1,"But pointing to the small size of the sample, she added, “I don’t know how it proves the domestication thesis.”

And then there is the meaning of a dog’s “gaze.” The human gaze is layered with nuance."
3024,1,"Dog owners may ascribe similar complexity to their dog’s gaze, certain that they, like parents, can interpret it."
3025,1,"(A view endorsed by this owner of a Havanese, whose eager, soulful gaze is both long and expressive, punctuated by cocking his head, and fluttering his ears forward."
3026,1,Speaks volumes.)
3027,1,"“If your dog’s gaze helps you think your dog understands you,” said Dr. Horowitz, “that produces bonding.”

But Evan L. MacLean, co-director of the Duke Canine Cognition Center and a co-author of a commentary accompanying the study, said, “We don’t know what the dog’s gaze means."
3028,1,"When you look at a human baby, it feels good."
3029,1,Maybe dogs gaze at you because it feels good.
3030,1,"Maybe the dogs are hugging you with their eyes?”

But Dr. MacLean, an evolutionary anthropologist, said that fundamentally, for dogs, human behavior is “the telltale of everything that is about to happen.” Are we going to stand or sit?"
3031,1,Leave the room?
3032,1,Bring food?
3033,1,"And so they stare at us, fixedly."
3034,1,"“If I was dropped on Mars,” Dr. MacLean said, “and everyone was speaking a language I didn’t understand, and I knew I could never acquire their language, I’d just give up."
3035,1,But dogs don’t.
3036,1,They’re not reluctant to tune in to us at every moment.”
3037,1,"Acting on a tip from spelunkers two years ago, scientists in South Africa discovered what the cavers had only dimly glimpsed through a crack in a limestone wall deep in the Rising Star Cave: lots and lots of old bones."
3038,1,The remains covered the earthen floor beyond the narrow opening.
3039,1,"This was, the scientists concluded, a large, dark chamber for the dead of a previously unidentified species of the early human lineage — Homo naledi."
3040,1,"The new hominin species was announced on Thursday by an international team of more than 60 scientists led by Lee R. Berger, an American paleoanthropologist who is a professor of human evolution studies at the University of the Witwatersrand in Johannesburg."
3041,1,"The species name, H. naledi, refers to the cave where the bones lay undisturbed for so long; “naledi” means “star” in the local Sesotho language."
3042,1,"In two papers published this week in the open-access journal eLife, the researchers said that the more than 1,550 fossil elements documenting the discovery constituted the largest sample for any hominin species in a single African site, and one of the largest anywhere in the world."
3043,1,"Further, the scientists said, that sample is probably a small fraction of the fossils yet to be recovered from the chamber."
3044,1,So far the team has recovered parts of at least 15 individuals.
3045,1,"“With almost every bone in the body represented multiple times, Homo naledi is already practically the best-known fossil member of our lineage,” Dr. Berger said."
3046,1,"The finding, like so many others in science, was the result of pure luck followed by considerable effort."
3047,1,"Two local cavers, Rick Hunter and Steven Tucker, found the narrow entrance to the chamber, measuring no more than seven and a half inches wide."
3048,1,"They were skinny enough to squeeze through, and in the light of their headlamps they saw the bones all around them."
3049,1,"When they showed the fossil pictures to Pedro Boshoff, a caver who is also a geologist, he alerted Dr. Berger, who organized an investigation."
3050,1,Just getting into the chamber and bringing out samples proved to be a huge challenge.
3051,1,The narrow opening was the only way in.
3052,1,"Paul Dirks, a geologist at James Cook University in Australia, who was lead author of the journal paper describing the chamber, said the investigators first had a steep climb up a stone block called the Dragon’s Back and then a drop down to the entrance passage — all of this in the total absence of natural light."
3053,1,"For the two extended investigations of the chamber in 2013 and 2014, Dr. Berger rounded up the international team of scientists and then recruited six excavating scientists through notices on social media."
3054,1,One special requirement: They had to be slender enough to crawl through that crack in the wall.
3055,1,"One of the six, who were all women and were called “underground astronauts,” was Marina Elliott of Simon Fraser University in British Columbia."
3056,1,"She said the collection and removal of the fossils involved “some of the most difficult and dangerous conditions ever encountered in the search for human origins.”

Besides introducing a new member of the prehuman family, the discovery suggests that some early hominins intentionally deposited bodies of their dead in a remote and largely inaccessible cave chamber, a behavior previously considered limited to modern humans."
3057,1,"Some of the scientists referred to the practice as a ritualized treatment of their dead, but by “ritual” they said they meant a deliberate and repeated practice, not necessarily a kind of religious rite."
3058,1,"“It’s very, very fascinating,” said Ian Tattersall, an authority on human evolution at the American Museum of Natural History in New York, who was not involved in the research."
3059,1,"“No question there’s at least one new species here,” he added, “but there may be debate over the Homo designation, though the species is quite different from anything else we have seen.”

A colleague of Dr. Tattersall’s at the museum, Eric Delson, who is a professor at Lehman College of the City University of New York, was also impressed, saying, “Berger does it again!”

Dr. Delson was referring to Dr. Berger’s previous headline discovery, published in 2010, also involving cave deposits near Johannesburg."
3060,1,"He found many fewer fossils that time, but enough to conclude that he was looking at a new species, which he named Australopithecus sediba."
3061,1,"Geologists said the individuals lived 1.78 million to 1.95 million years ago, when australopithecines and early species of Homo were contemporaries."
3062,1,"Researchers analyzing the H. naledi fossils have not yet nailed down their age, which is difficult to measure because of the muddled chamber sediments and the absence of other fauna remains nearby."
3063,1,"Some of its primitive anatomy, like a brain no larger than an average orange, Dr. Berger said, indicated that the species evolved near or at the root of the Homo genus, meaning it must be in excess of 2.5 million to 2.8 million years old."
3064,1,Geologists think the cave is no older than three million years.
3065,1,"The field work and two years of analysis for Dr. Berger’s latest discovery were supported by the University of the Witwatersrand, the National Geographic Society and the South African Department of Science and Technology/National Research Foundation."
3066,1,"In addition to the journal articles, the findings will be featured in the October issue of National Geographic Magazine and in a two-hour NOVA/National Geographic documentary to air Wednesday on PBS."
3067,1,"Scientists on the discovery team and those not involved in the research noted the mosaic of contrasting anatomical features, including more modern-looking jaws and teeth and feet, that warrant the hominin’s placement as a species in the genus Homo, not Australopithecus, the genus that includes the famous Lucy species that lived 3.2 million years ago."
3068,1,"The hands of the newly discovered specimens reminded some scientists of the earliest previously identified specimens of Homo habilis, who were apparently among the first toolmakers."
3069,1,"At a news conference on Wednesday, John Hawks of the University of Wisconsin, Madison, a senior author of the paper describing the new species, said it was “unlike any other species seen before,” noting that a small skull with a brain one-third the size of modern human braincases was perched atop a very slender body."
3070,1,"An average H. naledi was about five feet tall and weighed almost 100 pounds, he said."
3071,1,"Tracy Kivell of the University of Kent, in England, an associate of Dr. Berger’s team, was struck by H. naledi’s “extremely curved fingers, more curved than almost any other species of early hominin, which clearly demonstrates climbing capabilities.”

William Harcourt-Smith of Lehman College, another researcher at the Museum of Natural History, led the analysis of the feet of the new species, which he said are “virtually indistinguishable from those of modern humans.” These feet, combined with its long legs, suggest that H. naledi was well suited for upright long-distance walking, Dr. Harcourt-Smith said."
3072,1,"In an accompanying commentary in the journal, Chris Stringer, a paleoanthropologist at the Natural History Museum in London, found overall similarities between the new species and fossils from Dmanisi, in the former Soviet republic of Georgia, dated to about 1.8 million years ago."
3073,1,The Georgian specimens are usually assigned to an early variety of Homo erectus.
3074,1,"Much remains to be discovered in the Rising Star Cave, like determining the ages of the fossils and the evolutionary position of H. naledi in the genus Homo and the human family tree."
3075,1,The discovery chamber has not given up all of its secrets.
3076,1,"“There are potentially hundreds if not thousands of remains of H. naledi still down there,” Dr. Berger said."
3077,1,"At the news conference in South Africa on Thursday announcing the findings, Dr. Berger said: “I do believe that the field of paleoanthropology had convinced itself, as much as 15 years ago, that we had found everything, that we were not going to make major discoveries and had this story of our origins figured out."
3078,1,"I think many people quit exploring, thought it was safer to conduct science inside a lab or behind a computer.” What the new species Naledi says, Dr. Berger concluded, “is that there is no substitute for exploration.”"
3079,1,"A new study suggests that joining a religious group could do more for someone’s “sustained happiness” than other forms of social participation, such as volunteering, playing sports or taking a class."
3080,1,A study in the American Journal of Epidemiology by researchers at the London School of Economics and Erasmus University Medical Center in the Netherlands found that the secret to sustained happiness lies in participation in religion.
3081,1,"“The church appears to play a very important social role in keeping depression at bay and also as a coping mechanism during periods of illness in later life,” Mauricio Avendano, an epidemiologist at LSE and an author of the study, said in a statement."
3082,1,"“It is not clear to us how much this is about religion per se, or whether it may be about the sense of belonging and not being socially isolated.”
Researchers looked at four areas: volunteering or working with a charity; taking educational courses; participating in religious organizations and participating in a political or community organization."
3083,1,"Of the four, participating in a religious organization was the only social activity associated with sustained happiness, researchers found."
3084,1,"The study analyzed 9,000 Europeans who were over the age of 50."
3085,1,The report also found that joining political or community organizations lose their benefits over time.
3086,1,"In fact, the short-term benefits from those social connections often lead to depressive symptoms later on, researchers say."
3087,1,"Although healthier people are more likely to volunteer, the researchers found no evidence that volunteering actually leads to better mental health."
3088,1,"Benefits could be outweighed by other negative impacts of volunteering, such as stress, Avendano said."
3089,1,The researchers noted that it is unclear whether the benefits of participating in a religious organization are connected to being in the religious community or to the faith itself.
3090,1,"Of all national assets, archives are the most precious."
3091,1,They are the gift of one generation to another and the extent of our care of them marks the extent of our civilization.
3092,1,"— Sir Arthur Doughty, former chief archivist of Canada
Maybe the muzzling of climate scientists did pay off for Harper and Tories who didn’t want Canadians to spend too much time thinking about the climate: from 2007 to 2012, the volume of media coverage of climate change issues fell by 80 per cent."
3093,1,"When the Harper government held closed-door meetings to talk about ways to cut Environment Canada’s budget by $60 million in the 2012 federal budget, Harper’s team made sure communications specialists were in the room."
3094,1,Records labelled “secret advice to the minister” were part of 500 pages of briefing material prepared for a new deputy minister when she arrived at Environment Canada a few months after the meetings.
3095,1,"“Strategists from the communication branch were involved in Environment Canada’s deliberations on its contribution to the deficit action reduction plan from the beginning,” said the records, released through Access to Information."
3096,1,They also showed that Environment Canada’s human resources branch managers stayed in touch with both the Prime Minister’s Office and the Privy Council Office.
3097,1,"“That sounds a bit backwards to me,” Gary Corbett, president of the Professional Institute of the Public Service of Canada, which represents about 60,000 government scientists and professionals, told Postmedia journalist Mike De Souza."
3098,1,“It’s wrong for communications people to be involved in deciding what decisions to make.
3099,1,Communications people are there to communicate the decisions after they’re made.
3100,1,"It seems the government is just being political rather than [doing] what’s in the best interests of Canadians.”
The Harper government is especially sensitive about any scientific research that shows the extraction of oil from the bitumen sands of northern Alberta is a threat to the environment or to people."
3101,1,Environment Canada researchers Derek Muir and Jane Kirk agreed with findings by University of Alberta scientists Erin Kelly and David Schindler that contaminants are accumulating in snow near the oilsands quarries.
3102,1,"While the university scientists could discuss their findings with the media, the government scientists could not."
3103,1,The University of Alberta scientists’ report was presented in November 2011 at a conference in Boston of the Society of Environmental Toxicology and Chemistry.
3104,1,"“[Environment Canada’s] research conducted during winter 2010–11 confirms results already published by the University of Alberta that show contaminants in snow in the oilsands area,” an Environment Canada memorandum admitted, but the authors of the document warned: “If scientists are approached for interviews at the conference, the EC [Environment Canada] communications policy will be followed by referring the journalist to the media relations ."
3105,1,. . phone number.
3106,1,"An appropriate spokesperson will then be identified depending on journalist questions.”
The document was obtained through Access to Information by Postmedia’s Mike De Souza, who had been bird-dogging the government on its cover-up of data that might cause trouble for oil extraction companies."
3107,1,"(Their problem was solved when De Souza was laid off in 2014, when Postmedia shut down its Ottawa bureau."
3108,1,The Postmedia chain no longer has a full-time environment reporter on Parliament Hill.)
3109,1,"Environment Canada scientists were told to say, “I am a scientist."
3110,1,"I’m not in a position to answer that question, but I’d be happy to refer you to an appropriate spokesperson.” The official line was: “We are comparing the levels of contamination we found in our work to other studies and find that other studies report both higher and lower levels."
3111,1,"These efforts will allow us to better understand deposition patterns and levels of oilsands related contaminants with a view to better identify their sources and ecological risks.”
By the sixth year of the Harper regime, most scientists knew it was foolish and dangerous to try to buck the system."
3112,1,"The Index on Censorship took a survey of 4,000 Canadian scientists in 2013."
3113,1,"Only 14 per cent said they felt they would be able to share a concern about public health and safety, or a threat to the environment, without fear of retaliation or censure from their department or agency."
3114,1,"Once the Harper government had scientists under its control, it went after their research libraries."
3115,1,"First, Health Canada turned over its interlibrary loan system to a company called Infotrieve."
3116,1,"Every time a researcher wanted material from a scientific journal article, a book from a university library or a publication from a federal or provincial agency, Infotrieve billed the scientist’s department."
3117,1,"To save money and aggravation, some research scientists started borrowing university library cards from co-op students and friends who taught in universities so they could get the interlibrary loan material for free."
3118,1,Others had to ask friends working for private companies to get government-owned research material for them.
3119,1,Health Canada’s head office library was shut down.
3120,1,"The books and journals, essential for serious research, were sent to the National Science Library on the Ottawa campus of the National Research Council in 2013."
3121,1,"Rudi Mueller, who left Health Canada in 2012, says the department simply did not want it to be easy for scientists to use libraries."
3122,1,"“I look at it as an insidious plan to discourage people from using libraries,” Mueller said."
3123,1,"“If you want to justify closing a library, you make access difficult and then you say it is hardly used.”
Scientists like Mueller were not just kept away from books."
3124,1,"They were also unable to get help from trained science librarians who know how to track down publications that are obscure, rare or hard to get."
3125,1,Health Canada had 40 of these librarians.
3126,1,"In April 2013, it had six."
3127,1,"“A librarian is far better at doing a literature search than I am,” Mueller said."
3128,1,"“It’s their profession.” Mueller said the research support system had become absurd and, by the end of his career with Health Canada, he believed he wasn’t able to do his work properly."
3129,1,"At least one Health Canada scientist started his own library, squirrelling away 250 feet of shelf space worth of books and journals in his basement."
3130,1,"Friends who work for the department email him with requests, and the scientist tracks the material down and brings it to work."
3131,1,"If the plan was designed to save money, it’s been a failure."
3132,1,Health Canada Library Services had a staff of 36 and a budget of $1.75 million in 2008–2009.
3133,1,In 2013–2014 there was a staff of six and the cost had risen to $2.67 million.
3134,1,"On top of that, each time a Health Canada scientist needs a document, the department has to pay a $25.65 retrieval fee plus the courier bill from the National Science Library."
3135,1,"Scientists are charged $9 for a scanned, emailed document."
3136,1,"Former Green Party activist Katie Gibbs, who holds a PhD in biology specializing in conservation science, organized the Death of Evidence marches in 2012."
3137,1,"She believes the Harper government doesn’t want to hear from scientists, even those who work in the federal bureaucracy."
3138,1,“I think there are multiple ways to avoid using scientific evidence in policy development.
3139,1,"One way is to not collect it and get rid of historical documentary information,” Gibbs said."
3140,1,“A picture does say a thousand words.
3141,1,You see pictures of dumpsters full of books.
3142,1,It’s alarming.
3143,1,You see lots of examples of private companies picking up these books.
3144,1,I’ve heard from so many scientists who took the material home because they couldn’t stand to see this material thrown out.
3145,1,Scientists are sending out emails to each other saying what they have stored away.
3146,1,"It’s having an impact on the ability of scientists to do their job,” she said."
3147,1,Historians have faced the same kind of cuts.
3148,1,"In Harper’s Canada, history comes from the Centre, not from the work of the professors and authors who depend on easy access to the vast collection of documents and pictures at Library and Archives Canada (LAC)."
3149,1,"Inside its Ottawa building, just a block from Parliament Hill, services have been slashed, employee morale is dismal and visiting scholars are angry."
3150,1,"The words “dusty” and “archives” are usually used in the same breath by people who don’t understand that history is a living thing that can, and often is, remade to suit political agendas."
3151,1,History is also often hidden by governments that want to write their own narrative of what a country’s about.
3152,1,"The archives is so poor that it’s missed out on important historical letters, a collection of narratives from fugitive slaves in Upper Canada from 1856, and letters from British colonial officials on the state of First Nations in eastern Canada during pioneer times."
3153,1,"In 2008–2009, Library and Archives Canada spent $385,461 on historic documents."
3154,1,In 2011–2012 it spent nothing.
3155,1,"In Washington, the Library of Congress’s acquisition budget was between $18 million and $19 million annually from 2009 to 2012."
3156,1,"In the early years of this century, Library and Archives Canada started working on a project to make its collection accessible to everyone."
3157,1,"First, Prime Minister William Lyon Mackenzie King’s diary and documents from New France were posted on the Internet."
3158,1,"Probably the department’s heart was in the right place, but the plan has been a failure."
3159,1,"Six years into the digitalization project, there was very little to show for it except frustration, with LAC staff and managers unable to get the system running properly and Canadians finding it not very helpful."
3160,1,"When people have asked for material that is politically sensitive, Library and Archives Canada, prompted by its overseers in the Heritage Ministry and the Prime Minister’s Office, has dug in its heels."
3161,1,"Since 2005, Canadian Press reporter Jim Bronskill has been trying to see the RCMP security service file on one-time federal NDP leader and Saskatchewan premier Tommy Douglas, who died in 1986."
3162,1,"The file is 1,149 pages thick, but Bronskill received just 400 heavily censored pages when he filed his first request."
3163,1,"Library and Archives Canada released another 300 pages of the file just before Bronskill’s case was heard by the Federal Court, and Bronskill got some more of the file after the court ruled in his favour."
3164,1,"The material that has been released shows the country’s national police force tailed a mainstream elected politician for almost 60 years and watched him long after he retired to see if he was involved with communists, members of the peace movement or anyone else identified by the police as a danger to the state."
3165,1,"The federal government outsourced some of the archives’ work to ancestry.ca, a for-profit website used by genealogists."
3166,1,"People can go to the archives building and use this service without paying, but if they to want use census material from the comfort of their home, they’d better have their credit card handy."
3167,1,"To do the job right, a national archives still needs archivists — many of them skilled historians — to help professional and amateur researchers who come to Ottawa to use the collection."
3168,1,"But rather than increase Library and Archives Canada’s budget so it can do its job, the Harper government has cut it."
3169,1,"It may scold Canadians and immigrants for not knowing their history, but it has made it much harder for people to study and write about the past."
3170,1,"Along with preventing the archives from adding to the nation’s collection, cuts have manifested themselves in reduced hours, slower service, lack of access to important documents, and slashing of staff."
3171,1,The ones who still have their jobs often seem overwhelmed and overworked.
3172,1,"In May 2012, more than 200 people, many of them experts with unique skills and years of experience, lost their jobs."
3173,1,"People who arranged for loans of material in the collection, specialists who preserved microfilm, digital experts and reference librarians were tossed out."
3174,1,Training was cut.
3175,1,Half the LAC circulation staff who dealt with analog material — what the rest of us call books and documents — were fired.
3176,1,The library also killed its interlibrary loan program.
3177,1,"In its last year in the interlibrary loan system, the national library lent 20,000 books to people across the country, often in isolated communities."
3178,1,"Morale among the surviving staff, which was never very good, has tanked."
3179,1,"Rather than deal with the lousy work environment, Daniel Caron, the former head of Library and Archives Canada, simply gagged his employees."
3180,1,"He was trained as an economist, not a librarian or archivist, and his tenure saw a rapid deterioration in services and morale."
3181,1,"Like other managers in the Harper government, Caron wanted to put the screws to employees who might gripe to the public."
3182,1,"Caron and his management team came up with a code of conduct banning librarians and archivists from setting foot in classrooms, attending conferences and speaking at public meetings, whether on the institution’s time or their own."
3183,1,"The 23 pages of rules, called “Library and Archives Canada’s Code of Conduct: Values and Ethics,” came into effect in January 2013."
3184,1,"Employees could get special dispensation from their bosses, but the fine print of the gag order made it unlikely that permission would be granted."
3185,1,"The rules called public speaking, whether to university students, genealogy groups, historians and even other archivists and librarians, “high risk” activities that could create conflicts of interest or “other risks to LAC.” The code stressed federal employees’ “duty of loyalty” not to history or to Library and Archives Canada, but rather to the “duly elected government.” Employees breaking the code could find themselves reported to LAC managers by colleagues who turned them in on what James Turk, executive director of the Canadian Association of University Teachers, called a “snitch line.”
“As public servants, our duty of loyalty to the Government of Canada and its elected officials extends beyond our workplace to our personal activities,” the code said."
3186,1,"It reminded librarians and archivists, many of whom do not consider themselves public menaces, that they must maintain awareness of their surroundings, their audience and how their words or actions could be interpreted (or misinterpreted)."
3187,1,They were warned not to fall into the trap of social media.
3188,1,"And LAC employees were warned that teaching a class or speaking at a conference put them at special risk, since “such activities have been identified as high risk to Library and Archives Canada and to the employee with regard to conflict of interest, conflict of duties and duty of loyalty.”
In March 2013, Harper’s hometown paper, the Calgary Herald, editorialized: “The code appears overly concerned with what an employee might say about the federal government."
3189,1,"Speaking at a conference about the role of archivists, for example, cannot by anyone’s wildest imagination be construed as disloyal."
3190,1,"This unwarranted dictate severely limiting the librarians’ and archivists’ freedom of speech is intolerable and must be reversed.”
Caron was one person who was allowed to speak out."
3191,1,"“Library and Archives Canada’s Code of Conduct for its employees is wholly consistent with the values of the Public Service of Canada,” he wrote in a letter to the editor of the Ottawa Citizen."
3192,1,“Library and Archives Canada’s Code of Conduct does not prevent Library and Archives employees from engaging in external activities.
3193,1,"However, for all public servants, the right to freedom of expression must be balanced with their responsibility to remain impartial and effective in their professional duties."
3194,1,"This is commonly applied in the private and public sector.”
That chattiness came to an abrupt end in May 2013, after Caron was called into Heritage Minister James Moore’s office to explain why Library and Archives Canada’s leader billed the government nearly $4,500 for Spanish lessons."
3195,1,"Soon afterwards, the New Democrats released a document outlining what the party’s heritage critic, Pierre Nantel, called Caron’s “titanic expenses.” The publicly available figures show Caron filed $87,000 in expense claims in each of 2011 and 2012."
3196,1,"Moore’s own expenses were about $46,000 in each of those years."
3197,1,"Caron submitted expenses for business lunches in Ottawa’s best restaurants and the private Rideau Club, and for rooms in expensive hotels in Quebec City and Puerto Rico, along with trips to Toronto, Europe and Australia."
3198,1,"Suddenly, Caron was out of a job."
3199,1,"Just a month after Caron left, the archives finally opened its wallet to buy some Canadiana."
3200,1,It was obvious Library and Archives Canada had learned a lesson on how to serve its masters in the Prime Minister’s Office.
3201,1,"Library and Archives Canada chipped in with the Canadian Museum of Civilization (now the Canadian Museum of History) to spend almost $700,000 on a collection of documents and artifacts belonging to Sir John Coape Sherbrooke."
3202,1,It fit with the War of 1812 fetish.
3203,1,"The collection was described as “the largest and most complete collection of War of 1812 documentation ever” in the government’s announcement, which was made by Heritage Minister Moore."
3204,1,"Library and Archives Canada would carry on, at least for War of 1812 buffs, but its staff would continue to tread very, very carefully."
3205,1,"Indian food, with its hodgepodge of ingredients and intoxicating aromas, is coveted around the world."
3206,1,The labour-intensive cuisine and its mix of spices is more often than not a revelation for those who sit down to eat it for the first time.
3207,1,"Heavy doses of cardamom, cayenne, tamarind and other flavours can overwhelm an unfamiliar palate."
3208,1,"Together, they help form the pillars of what tastes so good to so many people."
3209,1,But behind the appeal of Indian food — what makes it so novel and so delicious — is also a stranger and subtler truth.
3210,1,"In a large new analysis of more than 2,000 popular recipes, data scientists have discovered perhaps the key reason why Indian food tastes so unique: it does something radical with flavours, something very different from what we tend to do in the United States and the rest of western culture."
3211,1,And it does it at the molecular level.
3212,1,"Before we go further, let’s take a step back and consider what flavours are and how they interact."
3213,1,"If you were to hold a microscope to most western dishes, you would find an interesting but not all-too-surprising trend."
3214,1,"Popular food pairings in this part of the world combine ingredients that share like flavours, which food chemists have broken down into their molecular parts — precise chemical compounds that, when combined, give off a distinct taste."
3215,1,"Most of the compounds have scientific names, though one of the simpler compounds is acetal, which, as the food chemist George Burdock has written, is “refreshing, pleasant, and (has a) fruity-green odour.” It can be found in whiskey, apple juice, orange juice and raw beets."
3216,1,"On average, there are just over 50 flavour compounds in each food ingredient."
3217,1,A chart shared by Scientific American in 2013 shows which foods share the most flavour compounds with others and which food pairings have the most flavour compounds in common.
3218,1,Peanut butter and roasted peanuts have one of the most significant overlaps (no surprise there).
3219,1,"But there are connections that are more difficult to predict: strawberries, for instance, have more in common with white wine than they do with apples, oranges or honey."
3220,1,Chefs in the West like to make dishes with ingredients that have overlapping flavours.
3221,1,But not all cuisines adhere to the same rule.
3222,1,Many Asian cuisines have been shown to belie the trend by favouring dishes with ingredients that don’t overlap in flavour.
3223,1,"And Indian food, in particular, is one of the most powerful counter-examples."
3224,1,Researchers at the Indian Institute for Technology in Jodhpur crunched data on several thousand recipes from a popular online recipe site called TarlaDalal.com.
3225,1,"They broke each dish down to its ingredients, and then compared how often and heavily ingredients share flavour compounds."
3226,1,The answer?
3227,1,Not too often.
3228,1,"The researchers examined several thousand recipes, which used a total of 200 ingredients."
3229,1,They looked at how much the underlying flavour compounds overlapped in single dishes and discovered something very different from western cuisines.
3230,1,Indian cuisine tended to mix ingredients whose flavours don’t overlap at all.
3231,1,"“We found that average flavour sharing in Indian cuisine was significantly lesser than expected,” the researchers wrote."
3232,1,"In other words, the more overlap two ingredients have in flavour, the less likely they are to appear in the same Indian dish."
3233,1,"More specifically, many Indian recipes contain cayenne, the basis of curry powder that is in dishes such as red curry, green curry, or massaman curry."
3234,1,"And when a dish contains cayenne, the researchers found, it’s unlikely to have other ingredients that share similar flavours."
3235,1,"The same can be said of green bell pepper, coriander and garam masala, which are nearly as ubiquitous in Indian cuisine."
3236,1,"“Each of the spices is uniquely placed in its recipe to shape the flavour sharing pattern with rest of the ingredients,” the researchers noted."
3237,1,"Milk, butter, bread and rice, meanwhile — all of which are hallmarks of western cuisine — were found to be associated with just the opposite: flavour pairings that match."
3238,1,"When any of those ingredients appeared in an Indian dish, there was a good chance there would be a lot of flavour overlap."
3239,1,The take-away is that part of what makes Indian food unique is the way flavours rub up against each other.
3240,1,"The cuisine is complicated, no doubt: the average Indian dish, after all, contains at least seven ingredients."
3241,1,"But all those ingredients are important because in any single dish, each one brings its own flavour."
3242,1,"Canadian physicist Arthur B. McDonald has won the Nobel Prize for discoveries about the behaviour of a mysterious solar particle, teased from an experiment buried two kilometres below Sudbury."
3243,1,The Queen’s University professor emeritus was honoured for co-discovering that elusive particles known as neutrinos can change their identity — or “oscillate” — as they travel from the sun.
3244,1,"It proved that neutrinos must have mass, a finding that upset the Standard Model of particle physics and opened new avenues for research into the fundamental properties of the universe."
3245,1,"McDonald, 72, shares the prize with Takaaki Kajita, whose Japanese collaboration made the same discovery with slightly different methods."
3246,1,"To measure solar neutrinos, McDonald and a 130-person international team built a massive detector in an operational copper mine southwest of Sudbury."
3247,1,The location allowed the experiment to be highly sensitive but created enormous logistical challenges.
3248,1,Construction on the Sudbury Neutrino Observatory — SNO — began in 1990.
3249,1,The experiment collected its first data nine years later.
3250,1,"“I think we all knew that if we could manage to do it, it would be a very significant measurement."
3251,1,"And that’s the way it turned out,” McDonald said Tuesday, 10 “crazy” hours after he was awakened by a telephone call from Sweden telling him he had won the prize in physics."
3252,1,"SNO has since expanded to become SNOLAB, with more particle experiments underway."
3253,1,"“What we’re really pleased about is that we are able to do experiments that can give Canadians and our international collaborators, particularly the young people, a real eureka moment.”

The SNO detector solved a long-standing mystery in physics: the case of the missing neutrinos."
3254,1,Theoretical models indicated there should be far more neutrinos streaming from the sun than earthly instruments were detecting.
3255,1,"Either we didn’t understand the sun, or we didn’t understand neutrinos — highly abundant but very elusive subatomic particles that barely interact with matter, and were thought to have no mass."
3256,1,"To solve this problem, McDonald and his colleagues dreamt up SNO."
3257,1,"Deep in an INCO mine (now owned by Vale), protected from cosmic radiation constantly bombarding the earth’s surface, the scientists installed a 12-metre-wide acrylic vessel filled with 1,000 tonnes of ultra-pure heavy water."
3258,1,"The vessel was surrounded by a geodesic sphere equipped with 9,456 light sensors."
3259,1,The whole thing was sunk in a 34-metre-high cavity filled with regular water.
3260,1,"When neutrinos hit the heavy water, an event that occurred about 10 times a day, they emitted a flash of light, which researchers could analyze to measure the particles’ properties."
3261,1,"Neutrinos come in three identities or “flavours”: electron, tau and muon."
3262,1,"By 2001, SNO showed that neutrinos were switching flavours in transit."
3263,1,"To do so, they must have mass."
3264,1,"Once all three flavours were measured, the sun’s neutrinos were properly accounted for."
3265,1,"The discovery spun out generations of new science — better understanding neutrinos might solve the riddle of why the universe is dominated by matter instead of being empty, for one."
3266,1,"“Art McDonald is an extraordinary scientist and scientific leader,” said Pekka Sinervo, a University of Toronto particle physicist who helped provide oversight for SNO in its early days and currently chairs SNOLAB’s board of directors."
3267,1,"“He kept the collaboration moving forward, even in dark days where nothing seemed to be going right (and there were some of those).”
The discovery “took quite a bit of ingenuity and investment in major experimental science facilities,” said physics and astronomy professor Ray Jayawardhana, York University’s dean of science and author of the book Neutrino Hunters."
3268,1,"Building SNO cost $73 million, not including the value of the heavy water, which would have rung in at $200 million if it hadn’t been “loaned” by AECL, Canada’s federal nuclear agency."
3269,1,“It is certainly not cheap.
3270,1,But the investment paid off .
3271,1,". . here we are 15 years later being recognized for that wonderful finding,” said Jayawardhana."
3272,1,McDonald grew up in Nova Scotia and earned two physics degrees from Dalhousie University.
3273,1,"He credits his parents, his high school math teacher in Sydney, N.S., and Dalhousie professors as early inspirations."
3274,1,He began his career at Ontario’s Chalk River nuclear research labs before moving to Princeton in 1982.
3275,1,"He came back to Canada in 1989 to direct SNO and take up a professorship at Queen’s, where he has been ever since."
3276,1,"He is still involved in research at SNOLAB, which is investigating dark matter as well as neutrino science."
3277,1,"“We’re very fortunate in Canada to have this opportunity with SNOLAB,” McDonald said."
3278,1,"“It’s just marvellous to be able to stimulate the next generation of students with experiments just as cutting edge as what we were doing with SNO 20 years ago.”
Prime Minister Stephen Harper congratulated the professor in a statement."
3279,1,“Dr.
3280,1,"McDonald’s award solidifies Canada’s reputation of having some of the best and brightest scientists and many of the most respected universities and research facilities in the world,” he said."
3281,1,"“I am certain that Dr. McDonald’s extraordinary accomplishment will further inspire our scientific community and I hope that it will encourage young Canadians who may be considering science as a career choice across the country.”
Congratulations poured in from all over, including from the Royal Societies of both Canada and the U.K., where McDonald is a fellow; the Perimeter Institute for Theoretical Physics in Waterloo, where McDonald is on the board of directors; and the small but proud Science North, an education centre in Sudbury, where McDonald has an honorary lifetime membership."
3282,1,Death and rebirth are the bookends of time.
3283,1,"For over 4.5 billion years, each day on Earth has begun the same way: with the rising of the sun."
